tweet,label,lang
Ça m'éclatera toujours les meufs qui disent: ouais nous préfère les renois parce qu'ils ont des gros chibres.… @url,1,FR
info - #mulongwe (#rdc) : les réfugiés burundais déplorent l’insuffisance en eau potable @url @url,1,FR
l'histoire du quebec vaut la peine qu'on s'y attarde. tellement triste qu'on ne l'enseigne presque plus. texte fort @url,0,FR
@user les propos de zemmour sont inadmissibles mais en parle des “sale français” des “je suis plus français que t… @url,0,FR
@user islamo-bobo-feministo-vege-gauchiste meme ^^nen fait j'etais vegetarienne depuis quelques mois deja... @url,1,FR
l'attardé de medelin qui tue le match,0,FR
@user t'imagine pas comme tu viens de rendre mon debut de journee plus beau.. merci ^^,0,FR
une chose dire au mongol qui l'ont fait.. #purge @url,1,FR
insécurité: plus d'un quart des femmes renoncent à sortir seules de chez elles depuis des lustres la violence des m… @url,1,FR
#habs deux buts c'est bien beau mais quand s'attarde à la façon dont kotkaniemi travaillé hier et au contex… @url,0,FR
@user @user @user jtai di sest jms parler vrmt attardé,1,FR
@user c'est en faisant des généralité qu'on crée des amalgames chakal dans ce cas précise certains mecs renois,1,FR
les renois ont tjrs autant la cote sur fut décidément,1,FR
alors naulleau debarque ? finie la posture de gauchiste intraitable ouvert sur la diversite culturelle et incap @url,0,FR
ce passage sur le marin chinois mais serieusement  empereur ching chong ayaaa  @user @url,1,FR
@user dule mongol,1,FR
ministre russe de la défense sergueï choïgou.le mongol dit,1,FR
@user avec @user quand disait qu’il était attardé mental c’était vraiment pas une blague alors,1,FR
si meunier c’était pas un attardé mental ça ferai 0-2,1,FR
@user cest 50cent ca mongol --',0,FR
@user le client n'osait pas le dire ( à cause de moi je pense seule renois du cabinet),1,FR
en corse avec rachid.. ce soir il traité de sale arabe en direct à la télé. ..ahahah. .rachid... @url,1,FR
s'il fallait décrire ce que armée policière nazi étrangère implanté e centre prisons réfugiés et essaye secret hypn… @url,1,FR
@user @user @user (et il est un peu attardé),1,FR
qu’ils demandent aux « réfugiés «  ils ont des i-phone.... @url,1,FR
que représente elle cette journaliste gauchiste qui se réclame de charlie ? insensé de laisser ces gens là répandre leur bêtise.,1,FR
@user 1 mongol,0,FR
j’vais quitter ce réseaux d’attardé mentaux,1,FR
#bresil exemple de #fakenews #gauchiste : ces sont les amerindiens eux-memes qui tuent les nouveaux-nes en les en @url,0,FR
en france les coiffeurs rebeus ils passent du rai... ici ils mettent du kaaris en mode le 93 leur manque c'est beau,0,FR
les réfugiés rohingyas prient dans le camp de réfugiés de kutupalong au bangladesh. @url,0,FR
un attardé qui ne comprend rien à l'anglais et parle le français comme ribery.,0,FR
@user faut passer outre . c'est pareil pour moi je m'y attarde peu ...,0,FR
@user cala tu mongol,1,FR
je suis un gros attardé tlr jt tellement pressé que g lavé mes cheveux avec du gel douche,1,FR
pour devenir un drumont juif antimusulman Éric zemmour dû faire allégeance à une france forte et coercitive qu’… @url,1,FR
@user ah enfaite non y’a raison j’avais pas lu le entre parenthèses ! c’est un attardé,0,FR
libye: plus de 100 morts dans le naufrage de deux bateaux de migrants @url,0,FR
@user ce qui choque en fait c'est que vous ne parlez que des noirs ... quid des asiats? des rebeus? des indiens? etc ...,0,FR
les renois qui font defrisage... grosse erreur !,1,FR
journaliste extrapole encore «  voit qu’e.macron ne s’attarde pas sûrement de peur de se faire interpeller sur l… @url,0,FR
jeu vidéo et violence : media complice ou media victime ? c'est le thème des rvl de ce soir organisées par… @url,0,FR
@user t'as vraiment retenu que ce que tu voulais...quand tu fais l'attardé tu le fais pas à demi hein,1,FR
les papy rebeus c'est mes patients préférés des amours avec un majuscule olala,0,FR
sur cette coupe moi j'avais entendu que cest parce qu'il revenait d'une blessure au genou et voulait qu'on s'attard… @url,1,FR
l'imaginaire du #chant #diphonique #mongol et #sonores de #flûte henri tournier &amp; enkhjargal dandarvaanchig souffl… @url,1,FR
le vrai gauchiste : @url,1,FR
j’trouves pas comment desactiver sur tel jsuis mongol ou quoi,1,FR
mdr les rebeus de france pas l’occasion de manger des petit four vous êtes bien aux usa @url,1,FR
un vrai gauchiste.,1,FR
porter plainte après harcèlement sexuel ? un exemple qui montre que si c'est nécessaire ce n'est pas si simple... @url,1,FR
#ericzemmour juge marine le pen « d’islamo-gauchiste [...] qui menace l’identité française ». @url,1,FR
ptdr elle dit « c’était pas mon tour » en mode c’est logique c une attardé mental @url,1,FR
ocampos le mongol va planter ce soir,1,FR
@user islam= paix mtn je vais te refaire un speech car j’en avais déjà fait un: si y’a le *terrorisme* en fr… @url,0,FR
@user bordel les attardé en force,1,FR
@user @user es un sacré mongol @url,1,FR
ras-le-bol massif de l'islamisation des so…,1,FR
l'aquarius cherche un port pour accoster avec 11 migrants libyens @url via @user,1,FR
@user t'es surtout un putain de complotiste mongol,1,FR
@user elle le droit de dire ce qu'elle veut elle est jugé attardé par la médecine.,1,FR
aubenas (07) : manifestation en soutien aux migrants ce samedi 22 septembre 2018 à partir de 9h sur la place du mar… @url,0,FR
peut en dire autant pour les renois @url,0,FR
@user ba dans le fond c 22 mongol qui court après un ballon,1,FR
rt @user @user @user @user @user @user bonjour je suis un gauchiste bobo et je reveille apre,1,FR
migrants africains: le pouvoir algérien les expulse à tour de bras. ils ... @url via @user,1,FR
la mairie de #villeurbanne trouve le temps de financer et de faire la pub d'une expo sur les réfugiés en bande dess… @url,1,FR
@user ça change pas que qd mm un mongol,0,FR
@user un village quoi .. gros mongol,1,FR
@user en anthropologie caucasiens et arabes ont longtemps été indifférencié. vous le vivez pas bien d'avoir é… @url,0,FR
@user c'est pas serieux j'espere je sais que c'est un attardé mais pas ce point la,0,FR
marrant de voir des rebeus qui pensent manger hlel dans des restos où y'a des hindouch en cuisine des congolais en… @url,1,FR
ce journal est un torchon @user comment donner la parole ce gauchiste de @user qui ne respecte pas l @url,1,FR
'islam n'est pas le terrorisme... je veux dire l'extrémisme et il existe dans toutes les religions. il n… @url,0,FR
photo de comment se voit le sperme aux yeux des pro.vida (contre l'avortement)  @url,1,FR
les renois défrisés dirait des rebeus,1,FR
@user je sais mongol t'as fait la même réponse au tweet de base,1,FR
j suis toujours demande pourquoi c est pas les renois qui se moquent de notre peau blanche??,1,FR
renois: [@user mddddr oui et les embrouilles renois/rebeux c'était toi????,1,FR
[ n'importe quelle civilisation ] + l'afrique,1,FR
qd tu crie pas comme un attardé t'es bcp trop fort toi @user,1,FR
il est 3h 16m et 2s paris première mise en demeure pour des propos d'Éric zemmour sur les migrants musulmans - eur… @url,1,FR
genre les indigènes c'est les noirs et les arabes ptdr est en europe,1,FR
pour l'ouverture du port de nice à l'aquarius et aux bateaux portant secours aux réfugiés,0,FR
je m'enjaille comme un mongol sur mon photoshop en écoutant ce hendek de @user @url,1,FR
yanïs je t’ai vu rt sale arabe ptn @url,1,FR
@user t'as pas honte d'opprimer les gens comme ça espèce de coco anarcho-socialo-islamo-gauchiste ? (je cro… @url,1,FR
donc là vient vraiment de sortir dans la rue « t’es raciste sale arabe? » ? grenoble c épatant,1,FR
Être contre la peine de mort mais militer à fond pour l'avortement... si toi aussi tu fais caca sur la logique de… @url,0,FR
@user 2.. maintenant si ça vous préférez le communiste extrêmemiste mélenchon la folle le pen le gauchiste bé… @url,1,FR
@user un gauchiste !! t'es au courant que les bresiliens ne supportent plus la gauche debilos !! neo nazi mais n'importe quoi!!!,1,FR
@user @user j'reste fidel au iop terre haha jsuis mongol mais ya les ouginak j'voulais tester mais c p… @url,1,FR
j'aime une vidéo @user bass mongol vs akon mongol à l'adresse @url,1,FR
je sais même pas comment peut garder une de self-control devant un mongol pareil. arrêtez de vous plaindre… @url,1,FR
mais juste imaginez si un arabe avait ce genre de tweets en vers les renois.. les renois savent que cracher sur les… @url,1,FR
tu es pour ou contre l'avortement ? — c'est difficile comme question... si la femme est enceinte je suis pour par… @url,0,FR
@user la violence du tweet .. je suis outré,1,FR
@user autant ses gars sont cons autant j'aimerais qu'on s'attarde 30 secondes sur l'hypocrisie des meufs à ce… @url,1,FR
chez les arabes c meme pas la peine de poser la question @url,1,FR
rt @user @user ideologie gauchiste l'universite scientifiques dans les medias (@user ) secession (perspective @user,1,FR
@user dans les bons marchés et les primeurs rebeus,0,FR
les rebeus formées dma tl la restez trql il est mineur jcrois @url,1,FR
cette violence est incroyable là? @url,0,FR
@user clim de quoi ? la clim elle est au parc mongol que ce soit draxler neymar ou mbappe ils avaient peur d… @url,1,FR
salut cest celui qui fait le mongol en ranked — jsuis en larmes @url,1,FR
neutralité à géométrie variable de radio-france-islam-culture: engagement gauchiste antisémite et pro-palestinien.… @url,1,FR
que grt mongol,1,FR
@user ah ouais ils font cegrin les renois avec ca ici,0,FR
@user laisse tomber c’est les tetes c’est des renois qui font n’importe quoi,0,FR
@user il est temps de renvoyer l'afrique,1,FR
bassirou il m’envoie des vidéos de bagarre et il dit qu’il kiffe quand il voit un renoi boire un rebeu en bagarre ce sale raciste,1,FR
la gauchiste @user qui s'en met plein les poches. elle va fêter cela avec son pote hollande,1,FR
nouveau - berne : 1500 personnes à une marche contre l'avortement - #suisse #ivg #avortament #bern #ber... @url,0,FR
la hongrie s’en prend à l’onu elle assure qu’elle ne sera « jamais un pays de migrants » @url,1,FR
les ptits rebeus de 13-16 ans pourraient grv echanger leur darronne contre une ps4 pro,1,FR
@user @user @user putain j'espere que c'est troll peut pas etre con ce point la,1,FR
les rebeus de classe ils sont trop drÔles,0,FR
bensebaini quel gros mongol il mérite un beau pied bouche. #srfcpsg,1,FR
qui s’rapl quand bts devaient s’écrire dès mot anonymement et que jeongguk il marquer  v hyung  eh c un mongol,1,FR
@user des vrais mongol. peu plus rien faire.,0,FR
@user en fait toi tu veux faire le gauchiste mais ta que des arguments de merde ,1,FR
mds andré rizek é mongol demais,1,FR
tant qu'@user prendra des migrants par bateaux entiers l'image de l'union européenne se ça : @url,1,FR
le gauchiste francais veut resoudre les problemes du monde defaut de resoudre les problemes chez lui ...donneur @url,0,FR
les blancs qui pensent être africainz parce qu'ils restent avec des renois vous voit comme ça ! #ridicule @url,0,FR
un petit con comme ça qui se prend pour un grand joueur il fait honte aux renois. pff @url,1,FR
faut vraiment être un attardé mental pour écrire cela et ensuite cliquer sur tweeter @url,1,FR
non les médecins doivent pas porter de jugement à l’égard de leurs patients s’ils sont contre l’avortement et refu… @url,1,FR
je vous jure c’est réel les renois ils aiment trop courir quand ils rigolent @url,1,FR
@user @user de rien mon pote et n'oublies pas de te convertir un jour car tes copains rebeus pro… @url,1,FR
l'ennemi est partout... la france est une nouvelle fois la cible de terroristes mais cette-fois ceux-ci n'ont rie… @url,0,FR
fort interessant que ce soit gauchiste que de faire payer les pollueurs pour la pollution que leurs industries pr @url,1,FR
l'iran été victime d'une attaque terroriste.,1,FR
j’viens dvoir une conv en deux rebeux sur twitter il taillait un de leur pote rebeu pcq il kiffe les renois. À base… @url,0,FR
@user nique ta mere fdp et va sucer et defendre des animés comme ci c’était ton daron si qlq pas les mm gout… @url,1,FR
intelligence d'un ado attardé !!! @url,0,FR
@user ptit fdp redonne mes 17 centime sale fdp ntm la pute #juif #purge #retour #israel #aid2018 #halloween #pak,1,FR
@user @user oui souvenons nous des massacres des camps de réfugiés de sabra et chatila commis par les phal… @url,0,FR
#hapsatousy - #zemmour ou la parfaite illustration de ce que dénonce #zemmour : l'hystérie la dictature le terror… @url,1,FR
@user @user oui il n ya pas de grd remplacement ni de racisme anti blanc ! c tjr arabe noir jeune en s… @url,0,FR
alors en mongol... et v… @url,1,FR
pour en finir avec la cruelle imposture des migrants (3/4) - abbé olivie... @url via @user,1,FR
les meufs rebeus elles ont toutes le collier avec le pendentif bleu là j’comprends pas,1,FR
par contre le concept des meufs qui sont contre l'avortement j'ai tjrs pas capté,1,FR
sur @user valéry ridde chercheur explique à @user comment rendre plus efficace l’aide au dévelo… @url,0,FR
@user @user chaque jour il devient de plus en plus attarde,1,FR
putain d'attardé,0,FR
rt @user @user houlala l'exxtreme droite au pouvoir pauvre media de gauchiste,1,FR
@user le connard gauchiste dans toute sa splendeur,1,FR
un attardé fini je sais pas comment peut être aussi con que ça,1,FR
yanis il parle à la france entière et ce mongol se plaint de tomber que sur des filles faciles,1,FR
jvous jure les renois moment de golri ya un truc qui spassent dans vos corp @url,1,FR
ptdrrrr le sale arabe @url,0,FR
sah tu peut difficilement être plus attardé que les gens de classe c est phenomenal,0,FR
@user @user mec si il gagne pas cobtre liverpool ils st eliminate donc fais pas l’attardé ici,0,FR
les rebeus vous êtes fort que pour les mariages @url,1,FR
tu connais une personne avec de plus beaux pieds que les tiens ? — je ne m'attarde pas sur les pieds des gens @url,1,FR
@user c pas elle elle avait claqué des ching chong en com sous ses photos insta au japon?,1,FR
imagines te traite de « sale arabe » mais t’es pas arabe,0,FR
les renois la naïveté va vous tuez les rebeus votre haine va vous abattre et les babtous votre hypocrise va vous pendre.,1,FR
tu serai pas raciste ? — du tout sans les rebeus et renois sfais chier @url,1,FR
fin du thread. logorrhée gauchiste complètement ridicule. @url,1,FR
attardé du cœur,0,FR
un vrai attardé mdr dans sa tête quand dit que sahra maghribiya il croit qu'on parle de tout le désert @url,0,FR
rt @user comment devenir un parfait petit gauchiste identititaire en 5 lecons.nn      ,1,FR
pourquoi quand je vois #macron j'ai l'impression de voir un gamin de 7 ans avec sa maman brigitte. #imature #attardé #france,1,FR
théo il triche au code sinon il fait 20 ce mongol,1,FR
savoie | moûtiers : 19 réfugiés arriveront début octobre @url via @user,0,FR
les renois qui ont des choses à dire sur les rebeus qu’ils viennent le dire en face et les rebeus qui ont des chose… @url,0,FR
triage des migrants: [@user je parie un triage sur le volet des migrants autorisés et une forte présence policière....],0,FR
@user je suis un mongol j'ai compris le vrai sens de ton tweet en effet je passe pour un con :'),1,FR
c'est con un gauchiste quand meme !!! @url,0,FR
président @user : un remède à la violence doit être recherché dans le #dialogue,1,FR
rt @user @user @user il vient juste de te prouver qu'on est au sommet et t'as confirme gros patapouf,0,FR
donc là mère viens de m'insulter de sale arabe de merde ptdr en est là @url,1,FR
@user au lieu de vivre avec le seul et devenir un media d'attardé soulevez l'exploit... vous vous astiqueriez… @url,1,FR
“les bougnoul ça sert à rien non mais tkt oceane t’es libanaise c’est pas vraiment arabe si un jour une guerre… @url,0,FR
rougeurs boutons peau qui pèle et démangeaisons intenses allô docteurs s'attarde aujourd'hui sur l'eczéma,1,FR
et le président iranien lors de son discours annuel à l’onu va se plaindre du danger du terrorisme au lieu d’êt… @url,0,FR
@user bien sûr qu’il fait exprès c’est un mongol. sur l’échelle de la galerance il est à 11/10,1,FR
regarder des tutos en espagnol il comprend rien en plus il dit “elle parle trop bien” un mongol,1,FR
sale arabe: un ex-policier condamné pour agression au couteau @url,1,FR
bts quand ils vont arriver le 20 et voir que y’a que des renois et rebeux vont voir flou,0,FR
le ministre facho italien quand même une belle tête de sale arabe. il doit etre du genre cracher sur son image… @url,1,FR
@user que fatiguer pr rien toi sale attarde,1,FR
@user dites moi pouvez vous faire la liste des prix nobel par exemple de ceux que vous qualifiez :juif… @url,1,FR
dans toutes les larmes s'attarde un espoir .,0,FR
plus bas tu dis que tu ne pourrais pas sortir avec autre qu’une rebeu et la d’un coup les indiennes et les renois ç… @url,0,FR
@user sale juif...,1,FR
qu'es que vous avez avec les renois sur tweeter,1,FR
@user encore une attitude de bobo gauchiste ..,1,FR
Ça yest irma elle ramène sa maladie chelou la faut que toute la promo l’ai et qui c’est qui l’a avec autre choses e… @url,0,FR
rt @user allo les propalos ecologistes gauchiste aidez les pauvres palestiniens construire leur maison avec des vieux pneus pluto,1,FR
et aller une putain de laryngite comme aime à tousser comme une grosse debile et plus avoir de voix et être sous antibio,0,FR
bjr @user j’ai 30 ans. je suis contre l’avortement contre la pma contre la gpa. je suis catholique pratiquants tous les dimanche.,1,FR
exact c'est un gauchiste il l'a bien exprimé hier soir. @url,1,FR
rt @user @user @user vous allez apprendre faire la difference entre un gauchiste comme lula/melenchon et un fasciste,1,FR
excellente démonstration de @user mais ce monsieur joffrin vaut-il la peine que l'on s'attarde sur ses torc… @url,0,FR
À tous ceux qui feignent de découvrir que derrière #jupiter se cache un adolescent attardé et que son élection pl… @url,0,FR
@user sale arabe!!!!!.......envoie les billets !!!!,1,FR
kooooooo respirer un peut dans vos bouche y’a que les femmes renois kink les noir kinking gros elles parle de se… @url,1,FR
@user @user mongol @url,1,FR
le président mongol khaltmaagiyn battulga entame une visite de travail en azerbaïdjan @url @url,0,FR
et là je parle notamment de la pma et du droit à l’avortement. ou même des violences gynécologiques. parce que oui… @url,1,FR
@user ouai mais mon nain est un gosse attardé jvais éviter dempirer son cas ;^;,1,FR
@user accueillir 58 migrants c'est sans fin ça appellera la venue d'autres migrants et vous le savez très… @url,0,FR
la connerie depasse tout en 2018. il pas une serie d'animation qui devenait plus gauchiste que celle-la c'est @url,1,FR
j'aimerais qu'on s'attarde un instant sur la une du nouveau numéro du magazine 01net parce qu'il derrière un m… @url,0,FR
@user après il est peut être un peu attardé aussi ._.,1,FR
@user pas mal balance aussi les meme en dessin pour attardé la jsp si tu voit,1,FR
quand demande un gauchiste d'argumenter  @url,0,FR
rt @user @user @user @user allo???? alloooo???? les gauchistes?????nje vous recois mal....nallooooo?nmerde ch,1,FR
@user arrêtez de tout minimiser comme cela sale homme cisgenre blanc phallocrate non juif et dominateur!!!… @url,1,FR
c qui le mongol qui oublié d’éteindre ses veilleuse ??,1,FR
faut vraiment être attardé mental pour prolonger un coach nullisime au début de saison mdr,1,FR
ouais bah asensio si il regarde où il tire il met un de fou ce mongol @url,0,FR
mur anti-migrants au sahara : l'idée renversante de trump @url,0,FR
rt @user @user vive le front national !!!!!!!!!!!!!!!!!!!!!,1,FR
belattar insulte un français d'origine arabe de tête de chameau les sbires de diallo insultent des noires de nè… @url,1,FR
rt @user le ministre parle d'interdire les portable au lycee vieux reflexe de gauchiste cache la poussiere sous le tapis pour,1,FR
@user chez nous la fachosphère un proverbe qui résume assez bien la pensée gauchiste moderne et qui vou… @url,1,FR
@user @user @user j'suis pas désco espèce de mongol naïf,1,FR
@user nn comme ca cst parfait là ca va fr 2 gro mongol cst bon,1,FR
splash sur les identitaires qui pensaient tomber sur un negro stupide vos mères @url,1,FR
@user en effet ça va je passe pas trop pour un mongol pour avoir répondu sans réfléchir ?,0,FR
l'attribution de ces primes est secrète la violence anti migrants ou anti écolo est elle récompensée ? @url,1,FR
chez bcp trop d'arabes aussi et ils sont tellement occasionnellement ds mes cercles que la questi…,0,FR
le premier c'est justement un ami arabe.,0,FR
rt @user @user @user @user rien voir avec l'extreme droitefaut arreter la fumette gauchistetout le monde est tou,1,FR
@user je nique ton pere le chameau de ses morts espèce de fils de tournante que tié jvai t’enculer et tu… @url,1,FR
@user ahh da va raconter ça au village pro mama frança nous sommes des arabes !,1,FR
@user ah mais je suis completement d'accord le probleme etant que les questions de genre sont deja loin @url,1,FR
je m'attarde trop sur des personnes qui mérites absolument pas mon attention,1,FR
@user @user deja pour remettre les choses sa place dans la langue chinoise ya meme pas de ching chang cho... @url,1,FR
@user @user des petits gestes tout petits gestes,0,FR
jcommence aimer les renois de plus en plus mdddr,0,FR
@user elle commence sérieusement à nous gonfler cette blackos stupide et inculte à u qi d'huître...,0,FR
rt @user @user @user @user un gauchiste qui vote encore gauche passe les 35 ans est indecrottable vie. helas,1,FR
le harcèlement et la volonté de chasser les familles de déplacés #tutsi s'observe de plus en plus et est le plus s… @url,1,FR
@user c’qui est incroyable c’est que ça aurait été les renois les rebeus ou mm nous les blancos ça serait… @url,0,FR
@user ptdrr dirait un mongol,1,FR
au xxe siècle la voisine ne te donnait pas de sel parce que tu étais juif ou boche ou communiste ou nègre ou c… @url,1,FR
j penses que c est inutile de attardé sur des remarques aussi vides... @url,1,FR
c'est quoi un ou une negrophille pck je comprends pas et c un renoi qui te parle — negro = noir (ici pas la couleur… @url,1,FR
j’fais des blagues homophobes sur les blancs sur les renoi les rebeu les noich les juif mais c’est seulement d… @url,1,FR
non non disent les pauvres bobos gauchistes déjà soumis à l'islam...,1,FR
le racisme est toujours hideux – l’antisémitisme est une expression idéologisée de la part malade de l’âme humaine.… @url,0,FR
@user wsh chui grave un mongol g lu  de suressnesse mdrrr,1,FR
Ça l’air sympa de pas être une sale arabe @url,0,FR
@user @user @user @user @user j'ai écris jusqu'en finale attardé mental... vous fati… @url,1,FR
@user Ça va y'a vraiiiiiiment pire meuf tu forces de ouf quand même. après oui c'est un attardé mais bon la routine.,1,FR
@user @user tg c'est vous vous êtes pas drôle bande de mongol,1,FR
les négationnistes du terrorisme musulman sont aussi odieux que les négationnistes des chambres à gaz. les attaques… @url,1,FR
le courage de @user qui supprime un tweet sur #ahedtamimi et la fierté de @user et de son terrorism… @url,1,FR
sûrement une manifestation de la détresse de ces gens victimes d'une société qui &lt;insérer blabla gauchiste ici&gt; @url,0,FR
@user ah j'l'ai eu aussi !,0,FR
hapsatou sy prÉsidente des africains de france à l' elysÉe avec macron rassembleur des africains et des musulmans s… @url,1,FR
peut-être que ceux qui émettent les oukases non violents sont relativement protégés de la violence. mais il semble… @url,0,FR
alberto il fait des cc mais c'est même pas en réponse à son sondage un vrai mongol,1,FR
de toutes façons ça ne s'arretera jamais. chacun cherche le meilleur pour lui et il aura toujours des migrants.… @url,0,FR
bonjour twitter je sais que tu fais des miracles j’aimerai beaucoup aidé mon petit frère attardé imberbe ayant d… @url,0,FR
ni les noirs ni les typé arabes pour part. vive les berbères est les plus beaux. ( et les femmes latines … @url,1,FR
les renois: c’est quoi être à l’heure ?    les autres dites rien,1,FR
un attardé prend la parole @url,1,FR
le russe cetait qu'un sale ivrogne j pense je le nique dans un combat mma,1,FR
@user @user m'appelle pas cherie connard tu sais pourquoi je suis au sommet parce que demain... @url,1,FR
jcroi les rebeus ils sont pas courant que ya pas qu’eux qu’ils sont muslim en fait,0,FR
putain de filous de renois qui conspirent à se faire insulter sur la place publique,0,FR
que foi mongol @url,1,FR
@user il été poignardé par une saloperie de gauchiste.,1,FR
rt @user le gauchiste francais veut resoudre les problemes du monde defaut de resoudre les problemes chez lui ...donneur de lec,1,FR
@user mais meuf celle-là c'est pr moi dans le top 10 pr fouttre mal aussi donc stop écoute rebeus oran,1,FR
giagia tu dates de ouf jtoublies pas ;) vive les renois,0,FR
mdrrr c donc pour ca que les rebeus ont pas d'animaux @url,1,FR
@user @user merci pour cet échange. vous n'aimez pas les arabes dite le clairement. bonne journée.,0,FR
les renois la sorti de black panther @url,1,FR
@user benzema il jouait pour qui gro mongol firminho pour qui ? ariben,1,FR
c’est fantastique d’avoir des renois dans une équipe,0,FR
rt @user @user @user et bien ser aucune reponse intelligente de la part des gauchistes #fbpe gauchiste macroniste. forc,0,FR
germain il pas un prénom français mais mongol c'est zemmour qui va faire la gueule ! #omfra,1,FR
@user avec la petite prime complotiste antisémite qui vient couronner la démonstration de l'islamiste radicalisée.,0,FR
1 - que des prénoms arabes.,1,FR
t’as vla les potes renois pour un rebeu — mdr ça veut dire quoi ça est tous pareil gros @url,0,FR
tu es de quelle origine? — c'est dans bio mais bon française tunisienne sénégalaise et mongol (mais + lointa… @url,1,FR
ce documentaire s'attarde aussi à la vie personnelle de q sa famille ses mariages ses enfants ses problèmes de… @url,1,FR
le pire etre taxer voir humilier en etant pris pour un gauchiste !!! @url,0,FR
rt @user le langage gauchiste devient une langue morte.,1,FR
mais les renois américain ils ont autant de liens avec l'afrique que les blancs américains en ont avec l'europe.,0,FR
islamo -gauchiste qui ne peut être élu que lorsque le communautarisme est majoritaire ! @url,1,FR
@user @user ah oui c’est le tacle du gros mongole attardé mental avec avec forte dégénérescence… @url,1,FR
j'ai un seul regret mais je m'attarde pas dessus. faut avancer @url,0,FR
je rêve la mairie de yerres qui laisse la mairie annexe à une asso complotiste pour tenir une permanence anti-link… @url,1,FR
@user @user l'islam est néanmoins gangrené car porteur de terrorisme c'est un fait.,1,FR
le sénateur pillon est contre l’avortement contre le mariage gay contre le divorce et contre les pensions aliment… @url,1,FR
m’a laché un « sale thon africain bete comme ses pied » j’ai meme pas eu le temps d’insulter ses morts orh,1,FR
esperons que cette jeune femme est contre l’avortement…#france @url,1,FR
toutes les femmes qui sont contre l'avortement j'espère que vous allez tomber enceinte sous pillule avec préservatif.,0,FR
la philosophie islamo gauchiste d'@user lui interdit tout signe judéo-chrétien.,0,FR
sah priez le dieu en qui vous croyez reunissez les 7 boules de cristale pour que l’attardé espagnole gauche joue bien,1,FR
@user de rien ^^ tu remarqueras que la première contre les arabes n'a servi à rien. et que celle de 1831 aux… @url,1,FR
dieu ne s’attarde jamais à combler un besoin extérieur.,0,FR
marine le pen au pouvoir pour fermer les frontières expulser tous les clandestins les migrants retirer les papiers… @url,0,FR
dans le plus grand des calmes la presse gauchiste continue sa propagande contre nature:nelle dit pingouins alors qu @url,0,FR
@user @user la génétique gauchiste quoi.. et trouve même des médias américains qui nous présentent ça… @url,0,FR
@user les français qui veulent expulser les migrants sont juste des ingrats ils oublient ce qu'ils ont fait a… @url,1,FR
@user @user des criteres positifs mais qui meriteraient que l...on s...y attarde.nmais ne boudons pas notre plaisir !,1,FR
@user mélange migrants islam et terrorisme . dans un @user viendra nous expliquer qu'il a… @url,0,FR
@user moi le gros droitard nationaliste liberateur ca mere je pense toute le temps tuer copine la gauchiste anarchiste,1,FR
@user oshi que mongol,1,FR
@user la haine anti arabe es devenu un obsession pr vous. les chien golois comme vs merite la guillotine de… @url,1,FR
@user @user @user sale attardé @url,1,FR
@user un beau musée dans lequel le nom des bourreaux sera caché ! le seul terrorisme que nous connaissons porte un nom : l’islam,1,FR
@user @user tu crois le gras il se congèle deviens donc dur et qu'il rétrécit ? pays d'attardé la france.,1,FR
@user @user @user le gauchiste est aveugle il rend sourd et aveugle. le gauchiste ne se... @url,1,FR
@user @user askip ce sont les renois fort pour lui !,1,FR
@user voilà ce qui arrive quand tu la propagande gauchiste tiermondiste et misérabiliste de ton côté tu… @url,0,FR
@user @user le seul mongol jouer smg dans cette map aussi,1,FR
@user @user @user oui bien-sur l'autre semi pd je hais c'est petite sous merde,1,FR
@user @user @user je te parle par rapport à au protestantism tu dit que nous mélangions du polythéism… @url,0,FR
@user @user @user c'est pas les migrants qui viennent piquer le travail des français c'est les t… @url,0,FR
@user les gauchistes légifères pour protéger leurs racailles et migrants adorés les gilets les uritrottoir… @url,1,FR
@user @user jean-pax... à chaque fois qu'on m'emmerde avec sardou je traite ce dernier de gauchiste. devant l… @url,1,FR
@user @user @user @user ok ba dans ce cas les arabes volent violent et sont des djihadist… @url,1,FR
@user @user le chercheur qui diriger cette etude que tu n'as sans doute pas lu precise bie... @url,0,FR
@user @user de que? ser mongol?,1,FR
@user en même temps avec ta gueule de mongol ...,1,FR
@user @user c'est un algérien cet arbitre ? dirait qu'il est un peu attardé non?,1,FR
@user @user @user laisse le c’est un attardé,1,FR
@user @user le mec se plaint de militantisme gauchiste alors qu'il publie fake news sur fake news d… @url,1,FR
@user il faut croire que ces ong sont soutenues par le gouvernement qui favorise l'immigration massive et l'islamisation du pays,0,FR
@user @user @user t'étais pour la privatisation de la sncf mongol.,1,FR
@user pas de soucis. j’en profiterai pour te badigeonner de bacon sale arabe albinos,1,FR
@user @user t’a pas mentionné toi mongol,1,FR
@user @user @user oui elle sort demain mongol va..,1,FR
voila ou mene le paternalisme gauchiste. le racisme inverse est tellement malsain c'est hallucinant @url,1,FR
@user quand tu veux faire un truc stylé avec une cap sauf que ta mis une ceinture comme un mongol,1,FR
@user @user je crains que ce soit sa peur d'être étiqueté facho. pourtant il est déjà considér… @url,0,FR
@user @user #rennes #nantes et #brest : le triangle de la honte islamo-gauchiste zn #bretagne r… @url,1,FR
@user @user argumentaire d'ado attardé pp de bouffon falsification de l'histoire fantasme sur l'his… @url,1,FR
